#space_1 ell_1 scale_1 space_2 ell_2 scale_2 covariance
0 2 0.055298 0 0 0.195086 1523.457
0 2 0.055298 0 0 0.205085 -293.4443
0 2 0.055298 0 0 0.215079 -4862.521
0 2 0.055298 0 0 0.225074 -994.1629
0 2 0.055298 0 0 0.235071 670.3809
0 2 0.055298 0 0 0.245068 -902.7454
0 2 0.055298 0 0 0.255064 -664.7042
0 2 0.055298 0 0 0.265062 -3887.887
0 2 0.055298 0 0 0.275059 -1270.171
0 2 0.055298 0 0 0.285055 24.7898
0 2 0.055298 0 0 0.295057 1330.529
0 2 0.055298 0 0 0.305058 -497.2305
0 2 0.055298 0 0 0.315054 -77.91686
0 2 0.055298 0 2 0.007493 297278.1
0 2 0.055298 0 2 0.016066 -133812.2
0 2 0.055298 0 2 0.025663 73758.13
0 2 0.055298 0 2 0.035474 -7617.289
0 2 0.055298 0 2 0.045364 646754.6
0 2 0.055298 0 2 0.055298 1738941.0
0 2 0.055298 0 2 0.065259 345889.1
0 2 0.055298 0 2 0.075226 103432.2
0 2 0.055298 0 2 0.0852 44897.1
0 2 0.055298 0 2 0.095179 2155.127
0 2 0.055298 0 2 0.105167 9180.919
0 2 0.055298 0 2 0.115153 15980.2
0 2 0.055298 0 2 0.125138 30014.67
0 2 0.055298 0 2 0.135129 874.0764
0 2 0.055298 0 2 0.145115 -10097.74
0 2 0.055298 0 2 0.15511 -9393.746
0 2 0.055298 0 2 0.165106 12476.71
0 2 0.055298 0 2 0.175099 8135.563
0 2 0.055298 0 2 0.185092 12832.58
0 2 0.055298 0 2 0.195086 4905.92
0 2 0.055298 0 2 0.205085 3072.739
0 2 0.055298 0 2 0.215079 8095.046
0 2 0.055298 0 2 0.225074 -1441.714
0 2 0.055298 0 2 0.235071 -2251.824
0 2 0.055298 0 2 0.245068 3698.876
0 2 0.055298 0 2 0.255064 -5955.44
0 2 0.055298 0 2 0.265062 -8.986954
0 2 0.055298 0 2 0.275059 2010.28
0 2 0.055298 0 2 0.285055 797.7678
0 2 0.055298 0 2 0.295057 -4629.224
0 2 0.055298 0 2 0.305058 -2564.92
0 2 0.055298 0 2 0.315054 -1243.329
0 2 0.065259 0 0 0.007493 -44322.19
0 2 0.065259 0 0 0.016066 34872.32
0 2 0.065259 0 0 0.025663 80999.31
0 2 0.065259 0 0 0.035474 -28156.47
0 2 0.065259 0 0 0.045364 36577.32
0 2 0.065259 0 0 0.055298 17435.71
0 2 0.065259 0 0 0.065259 -70262.67
0 2 0.065259 0 0 0.075226 14488.7
0 2 0.065259 0 0 0.0852 10153.87
0 2 0.065259 0 0 0.095179 -3737.319
0 2 0.065259 0 0 0.105167 -6644.021
0 2 0.065259 0 0 0.115153 2022.587
0 2 0.065259 0 0 0.125138 -3149.541
0 2 0.065259 0 0 0.135129 4059.36
0 2 0.065259 0 0 0.145115 504.7893
0 2 0.065259 0 0 0.15511 1212.193
0 2 0.065259 0 0 0.165106 -3836.779
0 2 0.065259 0 0 0.175099 3582.017
0 2 0.065259 0 0 0.185092 2363.438
0 2 0.065259 0 0 0.195086 615.7902
0 2 0.065259 0 0 0.205085 -426.5558
0 2 0.065259 0 0 0.215079 -4093.227
0 2 0.065259 0 0 0.225074 -2313.523
0 2 0.065259 0 0 0.235071 -2467.688
0 2 0.065259 0 0 0.245068 -1120.281
0 2 0.065259 0 0 0.255064 -1828.592
0 2 0.065259 0 0 0.265062 -2937.369
0 2 0.065259 0 0 0.275059 -2889.2
0 2 0.065259 0 0 0.285055 -974.8806
0 2 0.065259 0 0 0.295057 1431.164
0 2 0.065259 0 0 0.305058 -68.55062
0 2 0.065259 0 0 0.315054 -597.7995
0 2 0.065259 0 2 0.007493 -199253.8
0 2 0.065259 0 2 0.016066 -293721.2
0 2 0.065259 0 2 0.025663 -262175.0
0 2 0.065259 0 2 0.035474 -45162.68
0 2 0.065259 0 2 0.045364 27708.58
0 2 0.065259 0 2 0.055298 345889.1
0 2 0.065259 0 2 0.065259 1079080.0
0 2 0.065259 0 2 0.075226 296425.3
0 2 0.065259 0 2 0.0852 52072.75
0 2 0.065259 0 2 0.095179 47827.92
0 2 0.065259 0 2 0.105167 31127.33
0 2 0.065259 0 2 0.115153 21320.46
0 2 0.065259 0 2 0.125138 22703.14
0 2 0.065259 0 2 0.135129 15069.08
0 2 0.065259 0 2 0.145115 1685.064
0 2 0.065259 0 2 0.15511 6213.07
0 2 0.065259 0 2 0.165106 16936.74
0 2 0.065259 0 2 0.175099 13165.36
0 2 0.065259 0 2 0.185092 9159.41
0 2 0.065259 0 2 0.195086 4112.45
0 2 0.065259 0 2 0.205085 -260.4685
0 2 0.065259 0 2 0.215079 2645.656
0 2 0.065259 0 2 0.225074 3699.997
0 2 0.065259 0 2 0.235071 5997.085
0 2 0.065259 0 2 0.245068 3799.102
0 2 0.065259 0 2 0.255064 4538.163
0 2 0.065259 0 2 0.265062 7739.01
0 2 0.065259 0 2 0.275059 6591.153
0 2 0.065259 0 2 0.285055 -2770.711
0 2 0.065259 0 2 0.295057 -2458.409
0 2 0.065259 0 2 0.305058 -1788.578
0 2 0.065259 0 2 0.315054 1184.519
0 2 0.075226 0 0 0.007493 -50063.29
0 2 0.075226 0 0 0.016066 -14606.64
0 2 0.075226 0 0 0.025663 157743.1
0 2 0.075226 0 0 0.035474 31442.59
0 2 0.075226 0 0 0.045364 56903.96
0 2 0.075226 0 0 0.055298 1972.792
0 2 0.075226 0 0 0.065259 27089.08
0 2 0.075226 0 0 0.075226 -32217.19
0 2 0.075226 0 0 0.0852 9328.279
0 2 0.075226 0 0 0.095179 4265.613
0 2 0.075226 0 0 0.105167 3026.195
0 2 0.075226 0 0 0.115153 3467.495
0 2 0.075226 0 0 0.125138 5536.02
0 2 0.075226 0 0 0.135129 -4149.255
0 2 0.075226 0 0 0.145115 -2181.034
0 2 0.075226 0 0 0.15511 -3732.053
0 2 0.075226 0 0 0.165106 -2316.477
0 2 0.075226 0 0 0.175099 637.045
0 2 0.075226 0 0 0.185092 2059.981
0 2 0.075226 0 0 0.195086 175.9096
0 2 0.075226 0 0 0.205085 1904.416
0 2 0.075226 0 0 0.215079 1789.326
0 2 0.075226 0 0 0.225074 1879.212
0 2 0.075226 0 0 0.235071 -15.92349
0 2 0.075226 0 0 0.245068 -1160.59
0 2 0.075226 0 0 0.255064 619.4169
0 2 0.075226 0 0 0.265062 -263.8889
0 2 0.075226 0 0 0.275059 -223.2639
0 2 0.075226 0 0 0.285055 -861.7326
0 2 0.075226 0 0 0.295057 2034.569
0 2 0.075226 0 0 0.305058 942.9388
0 2 0.075226 0 0 0.315054 -834.0704
0 2 0.075226 0 2 0.007493 591262.5
0 2 0.075226 0 2 0.016066 -73092.31
0 2 0.075226 0 2 0.025663 -67424.87
0 2 0.075226 0 2 0.035474 -13180.64
0 2 0.075226 0 2 0.045364 -36372.43
0 2 0.075226 0 2 0.055298 103432.2
0 2 0.075226 0 2 0.065259 296425.3
0 2 0.075226 0 2 0.075226 730402.7
0 2 0.075226 0 2 0.0852 151076.0
0 2 0.075226 0 2 0.095179 35197.66
0 2 0.075226 0 2 0.105167 29564.3
0 2 0.075226 0 2 0.115153 6753.381
0 2 0.075226 0 2 0.125138 -907.6058
0 2 0.075226 0 2 0.135129 21932.5
0 2 0.075226 0 2 0.145115 2098.351
0 2 0.075226 0 2 0.15511 4864.703
0 2 0.075226 0 2 0.165106 10262.74
0 2 0.075226 0 2 0.175099 10759.03
0 2 0.075226 0 2 0.185092 1903.093
0 2 0.075226 0 2 0.195086 2706.935
0 2 0.075226 0 2 0.205085 -4400.536
0 2 0.075226 0 2 0.215079 8704.522
0 2 0.075226 0 2 0.225074 2250.177
0 2 0.075226 0 2 0.235071 3008.852
0 2 0.075226 0 2 0.245068 -118.8527
0 2 0.075226 0 2 0.255064 1738.086
0 2 0.075226 0 2 0.265062 5603.768
0 2 0.075226 0 2 0.275059 2116.583
0 2 0.075226 0 2 0.285055 2605.108
0 2 0.075226 0 2 0.295057 -1451.474
0 2 0.075226 0 2 0.305058 -2355.533
0 2 0.075226 0 2 0.315054 -1348.084
0 2 0.0852 0 0 0.007493 54192.75
0 2 0.0852 0 0 0.016066 8640.21
0 2 0.0852 0 0 0.025663 29979.66
0 2 0.0852 0 0 0.035474 -2099.934
0 2 0.0852 0 0 0.045364 13508.54
0 2 0.0852 0 0 0.055298 -24998.13
0 2 0.0852 0 0 0.065259 -4354.131
0 2 0.0852 0 0 0.075226 21143.5
0 2 0.0852 0 0 0.0852 -13848.83
0 2 0.0852 0 0 0.095179 9247.223
0 2 0.0852 0 0 0.105167 1860.631
0 2 0.0852 0 0 0.115153 4122.912
0 2 0.0852 0 0 0.125138 2546.183
0 2 0.0852 0 0 0.135129 2197.786
0 2 0.0852 0 0 0.145115 5884.755
0 2 0.0852 0 0 0.15511 -72.40819
0 2 0.0852 0 0 0.165106 -1297.641
0 2 0.0852 0 0 0.175099 3557.871
0 2 0.0852 0 0 0.185092 352.3513
0 2 0.0852 0 0 0.195086 -545.7097
0 2 0.0852 0 0 0.205085 1661.704
0 2 0.0852 0 0 0.215079 494.8369
0 2 0.0852 0 0 0.225074 -711.3477
0 2 0.0852 0 0 0.235071 72.64023
0 2 0.0852 0 0 0.245068 466.4166
0 2 0.0852 0 0 0.255064 437.2515
0 2 0.0852 0 0 0.265062 -701.0523
0 2 0.0852 0 0 0.275059 282.4631
0 2 0.0852 0 0 0.285055 72.95066
0 2 0.0852 0 0 0.295057 2301.046
0 2 0.0852 0 0 0.305058 398.2645
0 2 0.0852 0 0 0.315054 -889.2951
0 2 0.0852 0 2 0.007493 -130760.5
0 2 0.0852 0 2 0.016066 6340.825
0 2 0.0852 0 2 0.025663 -69661.0
0 2 0.0852 0 2 0.035474 -16680.8
0 2 0.0852 0 2 0.045364 -31565.88
0 2 0.0852 0 2 0.055298 44897.1
0 2 0.0852 0 2 0.065259 52072.75
0 2 0.0852 0 2 0.075226 151076.0
0 2 0.0852 0 2 0.0852 437686.6
0 2 0.0852 0 2 0.095179 74706.66
0 2 0.0852 0 2 0.105167 13711.69
0 2 0.0852 0 2 0.115153 2362.035
0 2 0.0852 0 2 0.125138 -14898.74
0 2 0.0852 0 2 0.135129 -4201.466
0 2 0.0852 0 2 0.145115 -1175.243
0 2 0.0852 0 2 0.15511 5716.182
0 2 0.0852 0 2 0.165106 7500.226
0 2 0.0852 0 2 0.175099 8383.589
0 2 0.0852 0 2 0.185092 3753.77
0 2 0.0852 0 2 0.195086 8858.13
0 2 0.0852 0 2 0.205085 7396.09
0 2 0.0852 0 2 0.215079 8375.419
0 2 0.0852 0 2 0.225074 1858.044
0 2 0.0852 0 2 0.235071 -1219.37
0 2 0.0852 0 2 0.245068 -428.4744
0 2 0.0852 0 2 0.255064 3362.565
0 2 0.0852 0 2 0.265062 1136.62
0 2 0.0852 0 2 0.275059 1201.141
0 2 0.0852 0 2 0.285055 -22.40655
0 2 0.0852 0 2 0.295057 -1322.268
0 2 0.0852 0 2 0.305058 1164.886
0 2 0.0852 0 2 0.315054 634.9467
0 2 0.095179 0 0 0.007493 54278.05
0 2 0.095179 0 0 0.016066 68426.87
0 2 0.095179 0 0 0.025663 -9982.792
0 2 0.095179 0 0 0.035474 -5446.971
0 2 0.095179 0 0 0.045364 20983.07
0 2 0.095179 0 0 0.055298 3358.982
0 2 0.095179 0 0 0.065259 -8727.487
0 2 0.095179 0 0 0.075226 -3019.078
0 2 0.095179 0 0 0.0852 8472.62
0 2 0.095179 0 0 0.095179 -4357.392
0 2 0.095179 0 0 0.105167 7743.76
0 2 0.095179 0 0 0.115153 1655.051
0 2 0.095179 0 0 0.125138 -1633.116
0 2 0.095179 0 0 0.135129 307.4763
0 2 0.095179 0 0 0.145115 171.0099
0 2 0.095179 0 0 0.15511 1229.12
0 2 0.095179 0 0 0.165106 -854.4411
0 2 0.095179 0 0 0.175099 -1440.41
0 2 0.095179 0 0 0.185092 -2428.794
0 2 0.095179 0 0 0.195086 -336.5192
0 2 0.095179 0 0 0.205085 436.4534
0 2 0.095179 0 0 0.215079 -2390.231
0 2 0.095179 0 0 0.225074 42.40264
0 2 0.095179 0 0 0.235071 -2159.484
0 2 0.095179 0 0 0.245068 -1668.04
0 2 0.095179 0 0 0.255064 95.7466
0 2 0.095179 0 0 0.265062 -741.9073
0 2 0.095179 0 0 0.275059 -1499.76
0 2 0.095179 0 0 0.285055 -306.5506
0 2 0.095179 0 0 0.295057 433.0821
0 2 0.095179 0 0 0.305058 -1088.472
0 2 0.095179 0 0 0.315054 -216.2632
0 2 0.095179 0 2 0.007493 -160952.2
0 2 0.095179 0 2 0.016066 131258.7
0 2 0.095179 0 2 0.025663 68617.87
0 2 0.095179 0 2 0.035474 86464.6
0 2 0.095179 0 2 0.045364 36855.05
0 2 0.095179 0 2 0.055298 2155.127
0 2 0.095179 0 2 0.065259 47827.92
0 2 0.095179 0 2 0.075226 35197.66
0 2 0.095179 0 2 0.0852 74706.66
0 2 0.095179 0 2 0.095179 276993.8
0 2 0.095179 0 2 0.105167 43041.9
0 2 0.095179 0 2 0.115153 11077.53
0 2 0.095179 0 2 0.125138 10349.45
0 2 0.095179 0 2 0.135129 6712.637
0 2 0.095179 0 2 0.145115 -726.4872
0 2 0.095179 0 2 0.15511 4570.836
0 2 0.095179 0 2 0.165106 6247.95
0 2 0.095179 0 2 0.175099 1566.069
0 2 0.095179 0 2 0.185092 7995.122
0 2 0.095179 0 2 0.195086 3269.659
0 2 0.095179 0 2 0.205085 1208.271
0 2 0.095179 0 2 0.215079 2937.964
0 2 0.095179 0 2 0.225074 169.3234
0 2 0.095179 0 2 0.235071 1965.545
0 2 0.095179 0 2 0.245068 828.7215
0 2 0.095179 0 2 0.255064 2177.255
0 2 0.095179 0 2 0.265062 1183.833
0 2 0.095179 0 2 0.275059 2768.887
0 2 0.095179 0 2 0.285055 2827.117
0 2 0.095179 0 2 0.295057 1900.702
0 2 0.095179 0 2 0.305058 1820.235
0 2 0.095179 0 2 0.315054 2543.436
0 2 0.105167 0 0 0.007493 -40668.18
0 2 0.105167 0 0 0.016066 64464.74
0 2 0.105167 0 0 0.025663 14152.01
0 2 0.105167 0 0 0.035474 31783.82
0 2 0.105167 0 0 0.045364 19170.55
0 2 0.105167 0 0 0.055298 -9034.986
0 2 0.105167 0 0 0.065259 -7244.208
0 2 0.105167 0 0 0.075226 -3982.956
0 2 0.105167 0 0 0.0852 -90.4287
0 2 0.105167 0 0 0.095179 5020.112
0 2 0.105167 0 0 0.105167 -6028.329
0 2 0.105167 0 0 0.115153 6146.207
0 2 0.105167 0 0 0.125138 1951.072
0 2 0.105167 0 0 0.135129 4035.082
0 2 0.105167 0 0 0.145115 1070.095
0 2 0.105167 0 0 0.15511 974.8109
0 2 0.105167 0 0 0.165106 1142.164
0 2 0.105167 0 0 0.175099 -340.4902
0 2 0.105167 0 0 0.185092 -508.8811
0 2 0.105167 0 0 0.195086 1589.512
0 2 0.105167 0 0 0.205085 87.38374
0 2 0.105167 0 0 0.215079 1107.755
0 2 0.105167 0 0 0.225074 728.9765
0 2 0.105167 0 0 0.235071 1040.719
0 2 0.105167 0 0 0.245068 728.6519
0 2 0.105167 0 0 0.255064 -313.0841
0 2 0.105167 0 0 0.265062 423.9042
0 2 0.105167 0 0 0.275059 454.0429
0 2 0.105167 0 0 0.285055 676.6648
0 2 0.105167 0 0 0.295057 -279.1962
0 2 0.105167 0 0 0.305058 -799.2416
0 2 0.105167 0 0 0.315054 158.8236
0 2 0.105167 0 2 0.007493 120041.9
0 2 0.105167 0 2 0.016066 -8716.824
0 2 0.105167 0 2 0.025663 -28794.45
0 2 0.105167 0 2 0.035474 -49374.31
0 2 0.105167 0 2 0.045364 4645.394
0 2 0.105167 0 2 0.055298 9180.919
0 2 0.105167 0 2 0.065259 31127.33
0 2 0.105167 0 2 0.075226 29564.3
0 2 0.105167 0 2 0.0852 13711.69
0 2 0.105167 0 2 0.095179 43041.9
0 2 0.105167 0 2 0.105167 171771.5
0 2 0.105167 0 2 0.115153 29839.08
0 2 0.105167 0 2 0.125138 16018.18
0 2 0.105167 0 2 0.135129 -2064.756
0 2 0.105167 0 2 0.145115 6143.75
0 2 0.105167 0 2 0.15511 6649.388
0 2 0.105167 0 2 0.165106 4419.556
0 2 0.105167 0 2 0.175099 2707.633
0 2 0.105167 0 2 0.185092 2791.492
0 2 0.105167 0 2 0.195086 -853.2377
0 2 0.105167 0 2 0.205085 3831.199
0 2 0.105167 0 2 0.215079 2890.032
0 2 0.105167 0 2 0.225074 3046.52
0 2 0.105167 0 2 0.235071 4221.19
0 2 0.105167 0 2 0.245068 -1273.697
0 2 0.105167 0 2 0.255064 -46.07167
0 2 0.105167 0 2 0.265062 -46.11004
0 2 0.105167 0 2 0.275059 1854.373
0 2 0.105167 0 2 0.285055 -299.9998
0 2 0.105167 0 2 0.295057 1161.028
0 2 0.105167 0 2 0.305058 1437.516
0 2 0.105167 0 2 0.315054 -300.509
0 2 0.115153 0 0 0.007493 -17588.77
0 2 0.115153 0 0 0.016066 -105753.3
0 2 0.115153 0 0 0.025663 -36689.46
0 2 0.115153 0 0 0.035474 16959.81
0 2 0.115153 0 0 0.045364 27833.85
0 2 0.115153 0 0 0.055298 6792.543
0 2 0.115153 0 0 0.065259 -7917.068
0 2 0.115153 0 0 0.075226 727.4413
0 2 0.115153 0 0 0.0852 5163.12
0 2 0.115153 0 0 0.095179 4167.039
0 2 0.115153 0 0 0.105167 4138.278
0 2 0.115153 0 0 0.115153 -5249.126
0 2 0.115153 0 0 0.125138 3980.94
0 2 0.115153 0 0 0.135129 2931.862
0 2 0.115153 0 0 0.145115 1817.309
0 2 0.115153 0 0 0.15511 4438.311
0 2 0.115153 0 0 0.165106 1399.536
0 2 0.115153 0 0 0.175099 -1376.024
0 2 0.115153 0 0 0.185092 230.9181
0 2 0.115153 0 0 0.195086 494.8173
0 2 0.115153 0 0 0.205085 1330.446
0 2 0.115153 0 0 0.215079 -190.0572
0 2 0.115153 0 0 0.225074 176.9763
0 2 0.115153 0 0 0.235071 1199.278
0 2 0.115153 0 0 0.245068 124.1822
0 2 0.115153 0 0 0.255064 -44.90382
0 2 0.115153 0 0 0.265062 538.4928
0 2 0.115153 0 0 0.275059 931.2035
0 2 0.115153 0 0 0.285055 77.35926
0 2 0.115153 0 0 0.295057 1129.079
0 2 0.115153 0 0 0.305058 -203.0068
0 2 0.115153 0 0 0.315054 271.8366
0 2 0.115153 0 2 0.007493 22977.54
0 2 0.115153 0 2 0.016066 110166.4
0 2 0.115153 0 2 0.025663 -18770.76
0 2 0.115153 0 2 0.035474 -20941.23
0 2 0.115153 0 2 0.045364 3311.597
0 2 0.115153 0 2 0.055298 15980.2
0 2 0.115153 0 2 0.065259 21320.46
0 2 0.115153 0 2 0.075226 6753.381
0 2 0.115153 0 2 0.0852 2362.035
0 2 0.115153 0 2 0.095179 11077.53
0 2 0.115153 0 2 0.105167 29839.08
0 2 0.115153 0 2 0.115153 147914.1
0 2 0.115153 0 2 0.125138 33357.91
0 2 0.115153 0 2 0.135129 4902.179
0 2 0.115153 0 2 0.145115 -777.2311
0 2 0.115153 0 2 0.15511 8639.212
0 2 0.115153 0 2 0.165106 4938.083
0 2 0.115153 0 2 0.175099 2228.609
0 2 0.115153 0 2 0.185092 750.5019
0 2 0.115153 0 2 0.195086 2495.288
0 2 0.115153 0 2 0.205085 1533.013
0 2 0.115153 0 2 0.215079 2825.127
0 2 0.115153 0 2 0.225074 2272.486
0 2 0.115153 0 2 0.235071 2097.197
0 2 0.115153 0 2 0.245068 115.8607
0 2 0.115153 0 2 0.255064 445.1946
0 2 0.115153 0 2 0.265062 1607.313
0 2 0.115153 0 2 0.275059 2204.975
0 2 0.115153 0 2 0.285055 2702.783
0 2 0.115153 0 2 0.295057 1187.382
0 2 0.115153 0 2 0.305058 2266.425
0 2 0.115153 0 2 0.315054 325.5898
0 2 0.125138 0 0 0.007493 169483.6
0 2 0.125138 0 0 0.016066 -20362.64
0 2 0.125138 0 0 0.025663 -1145.584
0 2 0.125138 0 0 0.035474 8038.389
0 2 0.125138 0 0 0.045364 -1623.797
0 2 0.125138 0 0 0.055298 8098.432
0 2 0.125138 0 0 0.065259 6030.439
0 2 0.125138 0 0 0.075226 4827.071
0 2 0.125138 0 0 0.0852 5965.616
0 2 0.125138 0 0 0.095179 -1305.81
0 2 0.125138 0 0 0.105167 -71.09113
0 2 0.125138 0 0 0.115153 -24.98313
0 2 0.125138 0 0 0.125138 -3916.291
0 2 0.125138 0 0 0.135129 2403.482
0 2 0.125138 0 0 0.145115 2354.315
0 2 0.125138 0 0 0.15511 1449.596
0 2 0.125138 0 0 0.165106 -2.482614
0 2 0.125138 0 0 0.175099 -14.55403
0 2 0.125138 0 0 0.185092 -450.4298
0 2 0.125138 0 0 0.195086 764.1792
0 2 0.125138 0 0 0.205085 711.8046
0 2 0.125138 0 0 0.215079 158.445
0 2 0.125138 0 0 0.225074 484.2897
0 2 0.125138 0 0 0.235071 -1107.15
0 2 0.125138 0 0 0.245068 -207.8255
0 2 0.125138 0 0 0.255064 -160.3104
0 2 0.125138 0 0 0.265062 -584.1975
0 2 0.125138 0 0 0.275059 41.58132
0 2 0.125138 0 0 0.285055 671.1162
0 2 0.125138 0 0 0.295057 255.1327
0 2 0.125138 0 0 0.305058 -384.145
0 2 0.125138 0 0 0.315054 825.4056
0 2 0.125138 0 2 0.007493 -85201.48
0 2 0.125138 0 2 0.016066 -23145.64
0 2 0.125138 0 2 0.025663 -67160.62
0 2 0.125138 0 2 0.035474 -3925.768
0 2 0.125138 0 2 0.045364 45520.47
0 2 0.125138 0 2 0.055298 30014.67
0 2 0.125138 0 2 0.065259 22703.14
0 2 0.125138 0 2 0.075226 -907.6058
0 2 0.125138 0 2 0.0852 -14898.74
0 2 0.125138 0 2 0.095179 10349.45
0 2 0.125138 0 2 0.105167 16018.18
0 2 0.125138 0 2 0.115153 33357.91
0 2 0.125138 0 2 0.125138 109838.7
0 2 0.125138 0 2 0.135129 21649.86
0 2 0.125138 0 2 0.145115 5577.628
0 2 0.125138 0 2 0.15511 4790.681
0 2 0.125138 0 2 0.165106 6341.415
0 2 0.125138 0 2 0.175099 4445.879
0 2 0.125138 0 2 0.185092 969.1284
0 2 0.125138 0 2 0.195086 697.7748
0 2 0.125138 0 2 0.205085 3842.658
0 2 0.125138 0 2 0.215079 2433.987
0 2 0.125138 0 2 0.225074 614.1507
0 2 0.125138 0 2 0.235071 3280.487
0 2 0.125138 0 2 0.245068 1077.714
0 2 0.125138 0 2 0.255064 -1918.103
0 2 0.125138 0 2 0.265062 74.98971
0 2 0.125138 0 2 0.275059 1293.744
0 2 0.125138 0 2 0.285055 -131.6752
0 2 0.125138 0 2 0.295057 2009.852
0 2 0.125138 0 2 0.305058 942.8323
0 2 0.125138 0 2 0.315054 1022.621
0 2 0.135129 0 0 0.007493 -70929.91
0 2 0.135129 0 0 0.016066 -41398.34
0 2 0.135129 0 0 0.025663 6428.623
0 2 0.135129 0 0 0.035474 -17021.01
0 2 0.135129 0 0 0.045364 -12171.77
0 2 0.135129 0 0 0.055298 -597.4186
0 2 0.135129 0 0 0.065259 -70.52682
0 2 0.135129 0 0 0.075226 2338.227
0 2 0.135129 0 0 0.0852 846.5136
0 2 0.135129 0 0 0.095179 -4134.632
0 2 0.135129 0 0 0.105167 573.2523
0 2 0.135129 0 0 0.115153 -143.0544
0 2 0.135129 0 0 0.125138 -222.3985
0 2 0.135129 0 0 0.135129 -2164.855
0 2 0.135129 0 0 0.145115 3953.186
0 2 0.135129 0 0 0.15511 -345.864
0 2 0.135129 0 0 0.165106 -916.9048
0 2 0.135129 0 0 0.175099 -1806.502
0 2 0.135129 0 0 0.185092 -747.1089
0 2 0.135129 0 0 0.195086 -518.5105
0 2 0.135129 0 0 0.205085 69.26545
0 2 0.135129 0 0 0.215079 502.35
0 2 0.135129 0 0 0.225074 -381.6683
0 2 0.135129 0 0 0.235071 -420.287
0 2 0.135129 0 0 0.245068 -149.3316
0 2 0.135129 0 0 0.255064 -527.1643
0 2 0.135129 0 0 0.265062 -670.8233
0 2 0.135129 0 0 0.275059 -452.7577
0 2 0.135129 0 0 0.285055 -263.56
0 2 0.135129 0 0 0.295057 -539.8969
0 2 0.135129 0 0 0.305058 -546.5222
0 2 0.135129 0 0 0.315054 -299.0165
0 2 0.135129 0 2 0.007493 32516.51
0 2 0.135129 0 2 0.016066 91277.47
0 2 0.135129 0 2 0.025663 611.4106
0 2 0.135129 0 2 0.035474 -8941.858
0 2 0.135129 0 2 0.045364 23984.25
0 2 0.135129 0 2 0.055298 874.0764
0 2 0.135129 0 2 0.065259 15069.08
0 2 0.135129 0 2 0.075226 21932.5
0 2 0.135129 0 2 0.0852 -4201.466
0 2 0.135129 0 2 0.095179 6712.637
0 2 0.135129 0 2 0.105167 -2064.756
0 2 0.135129 0 2 0.115153 4902.179
0 2 0.135129 0 2 0.125138 21649.86
0 2 0.135129 0 2 0.135129 97018.75
0 2 0.135129 0 2 0.145115 20263.63
0 2 0.135129 0 2 0.15511 3984.544
0 2 0.135129 0 2 0.165106 5038.713
0 2 0.135129 0 2 0.175099 3416.12
0 2 0.135129 0 2 0.185092 -561.9283
0 2 0.135129 0 2 0.195086 1298.9
0 2 0.135129 0 2 0.205085 217.5268
0 2 0.135129 0 2 0.215079 -514.1201
0 2 0.135129 0 2 0.225074 -1752.305
0 2 0.135129 0 2 0.235071 2360.822
0 2 0.135129 0 2 0.245068 2422.033
0 2 0.135129 0 2 0.255064 -378.3241
0 2 0.135129 0 2 0.265062 -25.63468
0 2 0.135129 0 2 0.275059 249.8423
0 2 0.135129 0 2 0.285055 68.79544
0 2 0.135129 0 2 0.295057 3145.966
0 2 0.135129 0 2 0.305058 1427.765
0 2 0.135129 0 2 0.315054 2114.105
0 2 0.145115 0 0 0.007493 -79929.18
0 2 0.145115 0 0 0.016066 -9654.23
0 2 0.145115 0 0 0.025663 -1486.454
0 2 0.145115 0 0 0.035474 -27429.93
0 2 0.145115 0 0 0.045364 -12308.91
0 2 0.145115 0 0 0.055298 3027.139
0 2 0.145115 0 0 0.065259 -1185.607
0 2 0.145115 0 0 0.075226 5299.865
0 2 0.145115 0 0 0.0852 1227.117
0 2 0.145115 0 0 0.095179 -2541.696
0 2 0.145115 0 0 0.105167 209.7652
0 2 0.145115 0 0 0.115153 -1593.449
0 2 0.145115 0 0 0.125138 71.86508
0 2 0.145115 0 0 0.135129 2450.162
0 2 0.145115 0 0 0.145115 13.47987
0 2 0.145115 0 0 0.15511 3176.787
0 2 0.145115 0 0 0.165106 1228.094
0 2 0.145115 0 0 0.175099 461.9442
0 2 0.145115 0 0 0.185092 740.3387
0 2 0.145115 0 0 0.195086 799.4303
0 2 0.145115 0 0 0.205085 324.4335
0 2 0.145115 0 0 0.215079 -64.09515
0 2 0.145115 0 0 0.225074 -482.5304
0 2 0.145115 0 0 0.235071 755.8516
0 2 0.145115 0 0 0.245068 768.9114
0 2 0.145115 0 0 0.255064 349.7764
0 2 0.145115 0 0 0.265062 -897.9509
0 2 0.145115 0 0 0.275059 -13.85847
0 2 0.145115 0 0 0.285055 237.6522
0 2 0.145115 0 0 0.295057 516.2251
0 2 0.145115 0 0 0.305058 -135.0996
0 2 0.145115 0 0 0.315054 558.2273
0 2 0.145115 0 2 0.007493 -50646.66
0 2 0.145115 0 2 0.016066 50413.36
0 2 0.145115 0 2 0.025663 7537.143
0 2 0.145115 0 2 0.035474 33819.16
0 2 0.145115 0 2 0.045364 -213.4064
0 2 0.145115 0 2 0.055298 -10097.74
0 2 0.145115 0 2 0.065259 1685.064
0 2 0.145115 0 2 0.075226 2098.351
0 2 0.145115 0 2 0.0852 -1175.243
